CodigoTerritorial,CodigoMesa,Mesa,NroVotantes
90502,90502339008,8,799
90502,90502339009,9,503
90502,90502339010,10,792
90502,90502339011,11,477
90502,90502339012,12,276
90502,90502339013,13,360
90502,90502339014,14,294
90503,90503340001,1,519
90503,90503340002,2,258
90503,90503340003,3,38
90503,90503340004,4,632
90503,90503340005,5,340
90503,90503340006,6,689
90503,90503340007,7,641
90503,90503340008,8,596
90503,90503340009,9,560
90503,90503340010,10,665
90503,90503340011,11,706
90503,90503340012,12,870
